,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
91,Lol pewdiepie didn't reaction,UgwJvF8ocHI1pCOklgd4AaABAg,http://www.youtube.com/channel/UCFtmUJAA3kFZPI57UAwlCEQ,Ramjan Khan,0,0,2021-01-13 16:52:43+00:00,mGIpOtncmSM,0,"Saying Pewdiepie 100,000 Times",2021-01-13
92,This is crazy,UgxfXAgssivKZvGtPIR4AaABAg,http://www.youtube.com/channel/UCy-14UAW9aaL7gG_Fea_LNA,Brendan Michel,0,0,2021-01-13 16:52:40+00:00,Dc2ZRmuH5OM,0,"Steal This $100,000 Diamond, You Keep It",2021-01-13
93,I hope orange winn ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Ugw2RhDX24snbWWJldx4AaABAg,http://www.youtube.com/channel/UCYwPxcs2xeBxGa8JU2vxJtg,Sigrid Sofie Guddingsmo,0,0,2021-01-13 16:52:39+00:00,YSoJPA8-oHc,0,If You Click This Video I'll Give My Friend .001$,2021-01-13
94,"The busy caravan previously spot because kilometer sadly pour through a afraid bestseller. handsomely, ultra dust",UgziVJgJJMdFNS6uPV54AaABAg,http://www.youtube.com/channel/UCeqBgd_rGMQTDavu44GbjYA,alia ferguson,0,0,2021-01-13 16:52:35+00:00,SZQhgExjBvQ,0,I Survived 24 Hours Straight In Ice,2021-01-13
95,8:18 look at that smile,UgyD8Gnr6t7mdd1I6E94AaABAg,http://www.youtube.com/channel/UCFDpkAvOrguIsJXRgez-3Hw,SquishyBones,0,0,2021-01-13 16:52:17+00:00,HBMmK1c44sE,0,I Spent 24 Hours In A Doomsday Bunker,2021-01-13
96,The earth is round because the globe is round,Ugx4kD2eTQ8IM778YmJ4AaABAg,http://www.youtube.com/channel/UCimzk4NGOF8ImJhxc6uao7A,Brylee D,0,0,2021-01-13 16:52:16+00:00,RywkkwO78m8,0,Flat Earth PROVEN By Independent Research,2021-01-13
97,Where's gura XD,UgwPWNLX-nXnvDaz_vV4AaABAg,http://www.youtube.com/channel/UCZNZp1LXA91f2a7RB8oaiTg,ShinobuKochoNightcore,0,2,2021-01-13 16:52:13+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
98,Hey how about you ask chandler a challenge,UgyI0ABYwJZlCpvEZfh4AaABAg,http://www.youtube.com/channel/UCyIaqqIE5JMUDCGXAWPJiCg,Freddy fan 2020 Drawing,0,0,2021-01-13 16:52:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
99,2:36 A astonishing refuse.,UgzK4yEh7zM43T7k1aR4AaABAg,http://www.youtube.com/channel/UCfVHCJBQ4XwtZQIiXpAAIuA,Ajaikumar Kumaravel,0,0,2021-01-13 16:52:11+00:00,D9lVNzyhYnc,0,Surviving 24 Hours Straight In The Bermuda Triangle,2021-01-13
100,REEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,UgxqoH3kQh2KdB1W_Vt4AaABAg,http://www.youtube.com/channel/UCLq1gBh6RebTk7W7j32NS6Q,The FatNeck,0,0,2021-01-13 16:52:08+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
101,Hi sorry I'm late..,UgxdmYdk5_4oAbdJ0MR4AaABAg,http://www.youtube.com/channel/UCADwkbxTAgGbdGku67cqNJg,Akshit Thakur,0,0,2021-01-13 16:52:07+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
102,9:52 i think the dude fucked up his hand in the process🤣,UgzeaG5AjSHUou3ohKN4AaABAg,http://www.youtube.com/channel/UCC7KtGNq43sb9O-B8zFufcA,Alex_lgrd,0,0,2021-01-13 16:52:01+00:00,LeYsRMZFUq0,0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2021-01-13
103,Started watching you from 2012 feb 30,UgyesbBa_CP59GGcroF4AaABAg,http://www.youtube.com/channel/UCYJGDa9YHJpKk9Tma6C5EuA,Erz Clite,0,0,2021-01-13 16:51:56+00:00,Er6QUQZbv0w,0,Breaking The Law,2021-01-13
104,7:48-7:50 mrbeast left homie hanging 🤣,Ugx7kC3ms3PMfrX4qcF4AaABAg,http://www.youtube.com/channel/UC18bueJ5c8PTjCbEe0C52qQ,Insane Hunter26,0,0,2021-01-13 16:51:52+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
105,whos here in 2021,UgxQiJMrOS-AlpoOmOh4AaABAg,http://www.youtube.com/channel/UCJA2jsnpnTBrB5a7Yf2Zytw,Alyssa Wheeler,0,0,2021-01-13 16:51:50+00:00,dp8IaLrZpGs,0,"I Gave My 5,000,000th Subscriber 5,000,000 ______",2021-01-13
106,i am so sad for the eggs that died. They were legends,UgybG4Po-Jz1T4vTWv94AaABAg,http://www.youtube.com/channel/UC5cPx_r0TJXl1BqqvfilknA,Joel Siivonen,0,0,2021-01-13 16:51:45+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
107,"Mr beast, the only guy that can make a good rewind",Ugxa-HchXoFMDmaL93J4AaABAg,http://www.youtube.com/channel/UCtoixZ-bRCCsmsQqgs9-CXA,Stuck in limbo podcast,0,1,2021-01-13 16:51:38+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
108,Mrbeast I'm in Jamaica I need a ps4,UgzKKOIhJdtf7n5CQvd4AaABAg,http://www.youtube.com/channel/UC1T_IAqlYW9aa9l-tJgmS2A,Raymar Wallace,0,0,2021-01-13 16:51:36+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
109,Hi I am from Bangladesh.  Can I get a 1$?,UgxPCSdeuSQjHym7rml4AaABAg,http://www.youtube.com/channel/UCwgAgogCmnQuBW8rjdtI44Q,middmax moli,0,1,2021-01-13 16:51:33+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
110,Foxtrot is the cutest,UgyWCR89pn1Fi2J0VH94AaABAg,http://www.youtube.com/channel/UC85iRpKCDtUhSsR5bbNHtcQ,Hyperbird1,0,0,2021-01-13 16:51:25+00:00,YQDDm9HLkV4,0,I Adopted EVERY Dog In A Dog Shelter,2021-01-13
111,Best of luck bro 💜🧡,UgzPV-5Q2HmPITgOvpd4AaABAg,http://www.youtube.com/channel/UCH1XV7KsOQe7p1a9teWrqHg,Shahed Sami,0,0,2021-01-13 16:51:01+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
112,"Rip Rick May, he wouldve liked the pizza",Ugwp1nyhBmxt-I8VQxN4AaABAg,http://www.youtube.com/channel/UCIL9Vzy8qpzeg-Q9h8b29JA,Emīls Lubāns,0,0,2021-01-13 16:50:58+00:00,F4Y3Pkn95GI,0,"I Ate A $70,000 Golden Pizza",2021-01-13
113,I feel so bad for Chandler,UgzolKA33I19GJTA6xV4AaABAg,http://www.youtube.com/channel/UCxacN8l7x8Yt8OPcIN-TWrg,Nocturnal Pyro,0,0,2021-01-13 16:50:45+00:00,GLoeAJUcz38,0,"Press This Button To Win $100,000!",2021-01-13
114,Imagine if he was able to look at all the progress he’s made from the past.,UgynNG4EsjDLD4mS7xl4AaABAg,http://www.youtube.com/channel/UCeqTZWt1HTV_3YRv0gLNk1g,Your_Local_idiotic _weeb,0,1,2021-01-13 16:50:32+00:00,foLlul8Tl3E,0,"I Donated $50,000 To Ninja - Fortnite",2021-01-13
115,Wow mr. Beast,UgyQVHAQqrmFh1XfT3x4AaABAg,http://www.youtube.com/channel/UC7_fk-Pgf7djBJI4c7pcTpw,Ruby Wohlgemuth,0,0,2021-01-13 16:50:30+00:00,s1ax8Tx_Jz0,0,Would YOU Rather Have A Lamborghini or This House?,2021-01-13
116,Yay,UgzGya-NdQoSNQA0nel4AaABAg,http://www.youtube.com/channel/UCwsiKIC8AVMeLFHi7fnsVVQ,Sky Dog,0,0,2021-01-13 16:50:29+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
117,Yay,UgzTctIQxNjQLUqCcLt4AaABAg,http://www.youtube.com/channel/UCU2a3XKdDDq__eaElWknmLg,Foz Mouse,0,0,2021-01-13 16:50:27+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
118,Dare you to go to an apple store.....,UgwtsmrCJByGG5TEmNl4AaABAg,http://www.youtube.com/channel/UC66gaDyY2tqGB7kH9cpq5gA,Suman Singh,0,1,2021-01-13 16:50:21+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
119,Hi,UgyDHjF4ayMqeAVOJqR4AaABAg,http://www.youtube.com/channel/UCFZxYb1NCqqWUoO2sH658fQ,Abdoul السلام عليكم ورحمة الله D,0,0,2021-01-13 16:50:17+00:00,i6OUv48w1bk,0,"Surprising My Girlfriend With 100,000 Roses For Valentines Day",2021-01-13
120,That kid in the game store was so disrespectful,UgyOmg6h_tqdU31Po954AaABAg,http://www.youtube.com/channel/UCQdGVPuFV_W7U8ylALd-VLg,Gacha Isadora,0,0,2021-01-13 16:50:17+00:00,LeYsRMZFUq0,0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2021-01-13
121,That was a N.E.S game btw.,UgyIO4fbap6qoIjilTd4AaABAg,http://www.youtube.com/channel/UC0hDVQCDUW0H7xQiH9ZkWPw,Andy Rauscher,0,0,2021-01-13 16:50:15+00:00,yUXIx2l8kko,0,I Bought An Abandoned Storage Unit And Found This..,2021-01-13
122,"MrBeast: * Buys Everything *

The Cashiers: Ah s*** here we go again-",UgyIkX8a-yAAWLsxDll4AaABAg,http://www.youtube.com/channel/UCah8go3BkOXABqK2_9xeSWQ,EnderLord80K,0,1,2021-01-13 16:50:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
123,i hope you see this,Ugy6PaXpKuITG-DDfpB4AaABAg,http://www.youtube.com/channel/UCVEn7M4xw8Y_U1j-OmwSKTw,Paula Lynn Ganey,0,0,2021-01-13 16:50:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
124,2:00 oof alert 🚨😂,UgwgHgD7WcuImZRSrGh4AaABAg,http://www.youtube.com/channel/UCa-03Od6rr-pUplkY9Ez_RA,WaterSurfWorld Vlogs,0,1,2021-01-13 16:50:05+00:00,r7zJ8srwwjk,0,I Spent 50 Hours In Solitary Confinement,2021-01-13
125,Far Cry 6 don't come out till Dec. 2021,UgycoxqLYydbwxiGnvZ4AaABAg,http://www.youtube.com/channel/UC11j1QgrzYpwHG4Kw3wo4Dg,Kill Switch360,0,0,2021-01-13 16:50:02+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
126,T-Series is much better than u,Ugxw7Y5jqUl9T-zVvvl4AaABAg,http://www.youtube.com/channel/UCzViS8JgY1-hKC5ZhMQsj8Q,Ashwini Malusare,0,0,2021-01-13 16:50:01+00:00,iUzi5JmJNWc,0,Surprising Strangers With 100 Zombies - Experiment,2021-01-13
127,12:01,UgxSB2G5Wlq0XXtOKRJ4AaABAg,http://www.youtube.com/channel/UCS2VFuacuE-tRpfJQGqpD3Q,PZL11GM Farah,0,0,2021-01-13 16:50:00+00:00,qrIh-ZHN4-E,0,World's Hottest Substance Vs Coldest Substance,2021-01-13
128,I used to watch these lol,UgxBN9WDJwbL-90nwcB4AaABAg,http://www.youtube.com/channel/UChDIWaXU1Xeip5VWnv-Lwsw,BEATSBYDNVN,0,0,2021-01-13 16:49:46+00:00,XW1TsAVdXsw,0,BEST INTROS ON YOUTUBE #1,2021-01-13
129,Mason,UgznXRg6tgcroavS1xp4AaABAg,http://www.youtube.com/channel/UC_feE2RnUTA86sU2-puceUg,Mintee,0,0,2021-01-13 16:49:46+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
130,🥰🥰🥰,UgyUFrCN1Cm0eyyW9-94AaABAg,http://www.youtube.com/channel/UCUd65S_jYb5agcfe6W2biHw,Eshrak Farabi Tithi,0,1,2021-01-13 16:49:44+00:00,bTrV5v7GLcQ,0,"Last To Leave Pool Of $20,000 Keeps It",2021-01-13
131,Tnx,UgxhLbkUImpLefm7VaV4AaABAg,http://www.youtube.com/channel/UCcc-U1wP-ag5yN7hQEGg2MA,Panda Gaming,0,0,2021-01-13 16:49:41+00:00,6_im_hGxGRk,0,Spending 24 Hours Straight Under Water Challenge,2021-01-13
132,Hey is Chirs ok now?,UgwFi3Q-qNvETmK7W7F4AaABAg,http://www.youtube.com/channel/UC120sCYq3b5NAeze5In0htQ,dErPy dHaNi,0,0,2021-01-13 16:49:39+00:00,H1WBdh56Vq4,0,Spending 24 Hours In A City With No Laws,2021-01-13
133,ben is a really good guy,UgxD3WLgQW680V1Powp4AaABAg,http://www.youtube.com/channel/UCPAZ-BDf-6HEMmTJI9a4u5g,Vishnu Penugonda,0,0,2021-01-13 16:49:36+00:00,dFr5YQaQQdo,0,"I Gave $20,000 To People From An Ice Cream Truck",2021-01-13
134,How did you get all of these,Ugy8CzlZe6uuusv-oGp4AaABAg,http://www.youtube.com/channel/UC3Eql5VNaS4cBBwWz0Leqqg,Jacob Peterson,0,0,2021-01-13 16:49:31+00:00,3TflpIllQHY,0,I Put 100 Million Orbeez In My Friend's Backyard,2021-01-13
135,that's why i can't find the pokemon cards smh,UgxxD-rzjazGARyKAvJ4AaABAg,http://www.youtube.com/channel/UCOje1lFlGlVSb_Vyx-LyPLQ,FOBLAND,0,0,2021-01-13 16:49:30+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
136,6:53 ist epic,UgxlY7V8pwpxkiCIQHF4AaABAg,http://www.youtube.com/channel/UCS2VFuacuE-tRpfJQGqpD3Q,PZL11GM Farah,0,1,2021-01-13 16:49:29+00:00,qrIh-ZHN4-E,0,World's Hottest Substance Vs Coldest Substance,2021-01-13
137,Now I want to go  to America 😅😔😔,Ugy-bmIWbuYRdCKIgSV4AaABAg,http://www.youtube.com/channel/UCL8OVIqRv7BeYsH2yQIQuqA,Virat Baisoya,0,1,2021-01-13 16:49:24+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
138,ur channel is so bad huh tell my why u have 50 mill btw congrats,UgzOmouHnYsaf1FKZ6h4AaABAg,http://www.youtube.com/channel/UCstutPALZGMwfMwgo9xLeWg,Som123,0,0,2021-01-13 16:49:24+00:00,8TFq_vvO_Wg,0,MrBeast6000's First Video (So Bad lol),2021-01-13
139,Your fan from Syria,UgxWo0by0LeedJDpg794AaABAg,http://www.youtube.com/channel/UCfro60B1e-FuzwapWJ8kmNw,Badie Razzouk,0,0,2021-01-13 16:49:18+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
140,*EGG* in 2021?,Ugxgw0Y5SStTCMOA4SN4AaABAg,http://www.youtube.com/channel/UCgi1E5olaYRDHBGWAHduicw,Navvy,0,0,2021-01-13 16:49:16+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
141,"""why is there a french fry on his head""",UgwyI3Zg-I7h74ETr_B4AaABAg,http://www.youtube.com/channel/UCcPmvYA8mD35ZODUUoIjeHw,Mastar Animations,0,0,2021-01-13 16:49:12+00:00,tQ4m4zD7BBA,0,"Last To Fall Wins $1,000,000 (Part 1)",2021-01-13
142,RIP TO THE MOTHER OF THOSE EGGS,Ugyve4OdaoPMXA5QGqp4AaABAg,http://www.youtube.com/channel/UC4gX6KBZJN6tAhaalRhyBqg,Cj Betts,0,1,2021-01-13 16:49:03+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
143,Lol when someone you employee does a better job then the actual company,UgzudHQ64N_hwlFAyjF4AaABAg,http://www.youtube.com/channel/UCRj1odmRifrWq4KpwZRUgFA,KurtE birdE,0,0,2021-01-13 16:49:03+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
144,I feel bad for the people who have to restock everything,Ugx9DDbOM1962F5-4pt4AaABAg,http://www.youtube.com/channel/UCOx_SOBrpCFXwZsBzUswEAA,Take Back The Holy Land,0,0,2021-01-13 16:49:00+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
145,It’s amazing to see someone with that amount of money actually care for the community. One of the more genuine people out here on this platform.,Ugwikv_dbHEhL__O26t4AaABAg,http://www.youtube.com/channel/UCAwGbHZRhB3Zu5xiQglKN4w,Anusiya Valli,0,0,2021-01-13 16:48:54+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
146,4:23,Ugx1TsEyzk7kv6-gvvF4AaABAg,http://www.youtube.com/channel/UCeRoSY1fbI9DeUUV96OteSw,Wikun Gaming,0,0,2021-01-13 16:48:33+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
147,You are grate,Ugzd4Z4NtUAdOUauXTB4AaABAg,http://www.youtube.com/channel/UCzxMKVm3PUS1Klm6TN5fxvQ,Sunny Das,0,0,2021-01-13 16:48:24+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
148,10:54 Did you notice the 5 hour energy?,Ugzfelr2eafhOkUtKBJ4AaABAg,http://www.youtube.com/channel/UCKuINxTOWSkJ_LYfqvqQIHA,Matthew Duffy,0,1,2021-01-13 16:48:19+00:00,NbaWrbJDr48,0,"Last To Leave Toilet Wins $1,000,000 (Part 3)",2021-01-13
149,do you think i could compete in your next minecraft challege my mom has covid and i want to help her by winning to give her money,UgwcBzvGHscEDEWsESN4AaABAg,http://www.youtube.com/channel/UCVEn7M4xw8Y_U1j-OmwSKTw,Paula Lynn Ganey,0,0,2021-01-13 16:48:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
150,hi,UgxEnHRc_gM89SX7XMN4AaABAg,http://www.youtube.com/channel/UC_lYWvKsDGxc7YIorkfHCrg,Dyshamir Miller,0,0,2021-01-13 16:48:08+00:00,AKJfakEsgy0,0,Hi Me In 5 Years,2021-01-13
151,RIP grasshopper,UgxSLyrTJwF9aAmihYh4AaABAg,http://www.youtube.com/channel/UCh5hrCZf5j0u8ArN4iy9KyA,neethi mohan,0,0,2021-01-13 16:48:00+00:00,7zi0bi-RDj4,0,"Eating A $10,000 Golden Steak (24k Gold)",2021-01-13
152,These people are so lucky-,Ugxtq7T1fxJ8MbYkNgp4AaABAg,http://www.youtube.com/channel/UCQdGVPuFV_W7U8ylALd-VLg,Gacha Isadora,0,0,2021-01-13 16:47:57+00:00,LeYsRMZFUq0,0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2021-01-13
153,Bandicam... Well pewdiepie uses it...,UgxdBZnhqh7FbsUtksB4AaABAg,http://www.youtube.com/channel/UC5O_NnrrzxshR20lsm4YQgg,ZarterBoy,0,1,2021-01-13 16:47:41+00:00,2XVcLrB7B3Y,0,Worst Minecraft Saw Trap Ever???,2021-01-13
154,read the description 🙈😍😩,UgwY_06oaTJxYLi0AsN4AaABAg,http://www.youtube.com/channel/UCuXXGWK81wTCjQaM1dX2I4w,jaye4972,0,0,2021-01-13 16:47:40+00:00,v1ELS84GQu8,0,If This Video Gets One Million Views.....,2021-01-13
155,Mr beast! PLS to a 24 hour challenge in room WHT color is most darkest black ever and no lights allowed,UgwmpLURh6_jFFWpCuB4AaABAg,http://www.youtube.com/channel/UCCnSm4fjd599tGzv95brMOw,Tiger Frog,0,0,2021-01-13 16:47:29+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
156,Csn you do cats next?,UgwG2Q8IeB-x05evrfV4AaABAg,http://www.youtube.com/channel/UC-YXsU7d66K-y13gPOqaeWQ,friskis 124,0,0,2021-01-13 16:47:21+00:00,YQDDm9HLkV4,0,I Adopted EVERY Dog In A Dog Shelter,2021-01-13
157,buy the area 51 mr beast hahahaha just joking haha,UgwM12q7XE9oo5TuRrJ4AaABAg,http://www.youtube.com/channel/UCgtdP0_sMhVr2wP7-wk8riA,Sky Johnzell Tuano,0,0,2021-01-13 16:47:18+00:00,TOcGSwJBPMQ,0,I Spent 24 Hours Straight At Area 51,2021-01-13
158,Shut up Mr. beast,UgzkLbwHDaShIQKc-g14AaABAg,http://www.youtube.com/channel/UCcy3I7SlSTWbgIl_VXkB4Zg,Dev Is kool,0,0,2021-01-13 16:47:16+00:00,d1010B3sKNQ,0,Surviving 24 Hours Straight In A Rain Forest,2021-01-13
159,i just noticed that marcuos has a 350z is that how you speel his name?,UgxET5CiGLvyoGnLyd14AaABAg,http://www.youtube.com/channel/UCfrD8sbK8VgP9-xmgQo67Ig,Felix I guess,0,0,2021-01-13 16:47:12+00:00,QxGVgXf_LNk,0,"Going Through The Same Drive Thru 1,000 Times",2021-01-13
160,Who is after 51 million subscribers,UgyRomb9ln7SFigO3n94AaABAg,http://www.youtube.com/channel/UCMhLz5Mua0vz9uB15lKDKVQ,AMBIKA MOHAPATRA,0,0,2021-01-13 16:46:59+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
161,8::47 reason why carl is cute and why he is my fav. 💜💜,Ugz30dKSeYtZRxZgsUN4AaABAg,http://www.youtube.com/channel/UCoToPkrGlN8E5_tzvx0Ea0A,Rozeena Alam,0,0,2021-01-13 16:46:54+00:00,oBYbxw8f5OI,0,"Giving $1,000,000 Of Food To People In Need",2021-01-13
162,love from the BAHAMAS,Ugzp9ZDEOdlxXo9L5Zh4AaABAg,http://www.youtube.com/channel/UCoV2M2w24T6IQACAh7tMIvg,Cailyn Rosette,0,0,2021-01-13 16:46:51+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
163,"Ah yes, recomended",Ugz_iAr7rDYSa3EAdUt4AaABAg,http://www.youtube.com/channel/UCD1rQ_411IT2sNACXclvEqQ,Super Pig,0,0,2021-01-13 16:46:49+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
164,*Happy in thai fan*,Ugz59_6EzNUZOYNv9Zp4AaABAg,http://www.youtube.com/channel/UCDcPl8IM5otZWp1jB9yY4NA,ScottZillA,0,1,2021-01-13 16:46:48+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
165,"Atlast we won 
Sorry pew beast 
But T series won",UgyMySPqxXoK94A0PKd4AaABAg,http://www.youtube.com/channel/UCdbS_GvrC8rZotGseb_p4dw,Gaming Empire,0,0,2021-01-13 16:46:47+00:00,mGIpOtncmSM,0,"Saying Pewdiepie 100,000 Times",2021-01-13
166,me,UgwhgNRkJEg8awOCZup4AaABAg,http://www.youtube.com/channel/UCr_1CzNsoaJwOeiEd4n5Hxg,DatDog107,0,0,2021-01-13 16:46:46+00:00,P4qWhSZ7_WA,0,Things That SHOULDN'T Be Sold On Amazon,2021-01-13
167,ALREADY SUBBED B)),UgzXUd9Zy70Zakxauxd4AaABAg,http://www.youtube.com/channel/UCA2pJlVsEhes3gGo4OesEVg,Anonymous TheMInecraftPro,0,1,2021-01-13 16:46:45+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
168,Damn that’s wholesome,UgyvHdhgWt6bwj_sLEV4AaABAg,http://www.youtube.com/channel/UCAMFh0sgdqoC7E2exsSdaag,Aries Was here,0,0,2021-01-13 16:46:44+00:00,93s1JECSy60,0,"Giving My Mom $100,000 (Proudest Day Of My Life)",2021-01-13
169,I want chandlers sister to win one of these at some point,UgxEgFb2UtqkRWUoerR4AaABAg,http://www.youtube.com/channel/UCUcR5fbxoT2d_IBz2dtQsIQ,GD jettromo,0,0,2021-01-13 16:46:39+00:00,GLoeAJUcz38,0,"Press This Button To Win $100,000!",2021-01-13
170,I need a zebra pants for a fancy dress competition😅 @MrBeast how much for one,UgwFo6J1e039mrTTmb54AaABAg,http://www.youtube.com/channel/UCdZNpO_FPIVLBseoUmTgVPQ,Wankit_Synrem,0,1,2021-01-13 16:46:39+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
171,"Greetings from Serbia MrBeast ,we love u",Ugww-mxPa70GfG1EVpx4AaABAg,http://www.youtube.com/channel/UCfDYN4EdYvL602x4bksiInQ,Usagikami,0,0,2021-01-13 16:46:34+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
172,YESSSS CHANDLERR,UgxCzhmx1fvlK_Mvprl4AaABAg,http://www.youtube.com/channel/UC4on9jgm0GS7YMOiqAQ8TQQ,Cassie Roberts,0,0,2021-01-13 16:46:33+00:00,NkE0AMGzpJY,0,"Last To Leave $800,000 Island Keeps It",2021-01-13
173,But im from lebanon🥺❤,Ugyz3jBH_ienBCxS_k54AaABAg,http://www.youtube.com/channel/UClIQmo-PRC-TASnW5eYoR1A,Waed Srour,0,0,2021-01-13 16:46:30+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
174,I can’t believe the pewds and t series fight was 3 years ago,UgxZtvgIZGUFJHZ7H7d4AaABAg,http://www.youtube.com/channel/UC79hZsJXSAGl6uGq33mYRbA,Phantom Slayer,0,0,2021-01-13 16:46:26+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
175,"Well at this point when he means EVERYTHING, he should buy even the whole establishments and the buildings",UgxMbvKML_YtTxqpqiN4AaABAg,http://www.youtube.com/channel/UCfX0mJFxpVlNIPkXMr8eQWg,Gabriel Jorbenadze,0,0,2021-01-13 16:46:10+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
